signature,cluster_size,manufacturers,manufacturer_count
"0_10_0_0:EN14511_4_001=2.0,0_10_0_0:EN14511_4_002=2.0,0_10_0_0:EN14511_4_003=2.0,0_10_0_0:EN14511_4_004=2.0,0_10_0_0:EN14511_4_005=2.0,0_10_0_0:EN14511_4_006=2.0,0_10_0_2:EN14511_4_003=2.0,0_10_0_2:EN14511_4_004=2.0,0_10_0_2:EN14511_4_005=2.0,0_10_0_2:EN14511_4_006=2.0,0_10_0_3:EN14511_4_003=2.0,0_10_0_3:EN14511_4_004=2.0,0_10_0_3:EN14511_4_005=2.0,0_10_0_3:EN14511_4_006=2.0,0_1_0_0:EN16147_002=124.0,0_1_0_0:EN16147_003=3.01,0_1_0_0:EN16147_004=1.0,0_1_0_0:EN16147_005=34.9,0_1_0_0:EN16147_006=47.6,0_1_0_0:EN16147_007=211.0,0_2_0_0:EN16147_002=124.0,0_2_0_0:EN16147_003=3.01,0_2_0_0:EN16147_004=1.0,0_2_0_0:EN16147_005=34.9,0_2_0_0:EN16147_006=47.6,0_2_0_0:EN16147_007=211.0,0_3_0_0:EN16147_002=124.0,0_3_0_0:EN16147_003=3.01,0_3_0_0:EN16147_004=1.0,0_3_0_0:EN16147_005=34.9,0_3_0_0:EN16147_006=47.6,0_3_0_0:EN16147_007=211.0,4_10_0_0:EN14511_2_001=7.63,4_10_0_0:EN14511_2_002=1.87,4_10_0_0:EN14511_2_003=4.08,4_10_0_2:EN14511_2_001=7.63,4_10_0_2:EN14511_2_002=1.87,4_10_0_2:EN14511_2_003=4.08,4_10_0_3:EN14511_2_001=10.03,4_10_0_3:EN14511_2_002=1.99,4_10_0_3:EN14511_2_003=5.04,4_1_0_0:EN12102_1_001=36.0,4_1_0_0:EN14825_001=202.0,4_1_0_0:EN14825_002=7.62,4_1_0_0:EN14825_003=5.26,4_1_0_0:EN14825_004=2.0,4_1_0_0:EN14825_005=2.0,4_1_0_0:EN14825_010=7.62,4_1_0_0:EN14825_011=4.08,4_1_0_0:EN14825_012=5.23,4_1_0_0:EN14825_013=5.07,4_1_0_0:EN14825_014=2.67,4_1_0_0:EN14825_015=6.02,4_1_0_0:EN14825_016=7.62,4_1_0_0:EN14825_017=4.08,4_1_0_0:EN14825_018=7.62,4_1_0_0:EN14825_019=4.08,4_1_0_0:EN14825_021=0.99,4_1_0_0:EN14825_022=67.0,4_1_0_0:EN14825_023=11.0,4_1_0_0:EN14825_024=11.0,4_1_0_0:EN14825_025=11.0,4_1_0_0:EN14825_026=0.0,4_1_0_0:EN14825_027=1.0,4_1_0_0:EN14825_028=0.0,4_1_0_0:EN14825_029=1935.0,4_1_0_0:EN14825_048=0.99,4_1_0_0:EN14825_049=0.99,4_1_0_0:EN14825_050=0.97,4_1_0_2:EN12102_1_001=36.0,4_1_0_2:EN14825_001=202.0,4_1_0_2:EN14825_002=7.62,4_1_0_2:EN14825_003=5.26,4_1_0_2:EN14825_004=2.0,4_1_0_2:EN14825_005=2.0,4_1_0_2:EN14825_010=7.62,4_1_0_2:EN14825_011=4.08,4_1_0_2:EN14825_012=5.23,4_1_0_2:EN14825_013=5.07,4_1_0_2:EN14825_014=2.67,4_1_0_2:EN14825_015=6.02,4_1_0_2:EN14825_016=7.62,4_1_0_2:EN14825_017=4.08,4_1_0_2:EN14825_018=7.62,4_1_0_2:EN14825_019=4.08,4_1_0_2:EN14825_021=0.99,4_1_0_2:EN14825_022=67.0,4_1_0_2:EN14825_023=11.0,4_1_0_2:EN14825_024=11.0,4_1_0_2:EN14825_025=11.0,4_1_0_2:EN14825_026=0.0,4_1_0_2:EN14825_027=1.0,4_1_0_2:EN14825_028=0.0,4_1_0_2:EN14825_029=1935.0,4_1_0_2:EN14825_048=0.99,4_1_0_2:EN14825_049=0.99,4_1_0_2:EN14825_050=0.97,4_2_0_0:EN12102_1_001=36.0,4_2_0_0:EN14825_001=214.0,4_2_0_0:EN14825_002=7.62,4_2_0_0:EN14825_003=5.56,4_2_0_0:EN14825_004=-22.0,4_2_0_0:EN14825_005=-22.0,4_2_0_0:EN14825_008=4.59,4_2_0_0:EN14825_009=5.35,4_2_0_0:EN14825_010=3.01,4_2_0_0:EN14825_011=6.0,4_2_0_0:EN14825_012=2.14,4_2_0_0:EN14825_013=6.21,4_2_0_0:EN14825_014=2.11,4_2_0_0:EN14825_015=5.95,4_2_0_0:EN14825_016=7.62,4_2_0_0:EN14825_017=4.08,4_2_0_0:EN14825_018=7.62,4_2_0_0:EN14825_019=4.08,4_2_0_0:EN14825_021=0.99,4_2_0_0:EN14825_022=67.0,4_2_0_0:EN14825_023=11.0,4_2_0_0:EN14825_024=11.0,4_2_0_0:EN14825_025=11.0,4_2_0_0:EN14825_026=0.0,4_2_0_0:EN14825_027=1.0,4_2_0_0:EN14825_028=0.0,4_2_0_0:EN14825_029=3381.0,4_2_0_0:EN14825_047=0.99,4_2_0_0:EN14825_048=0.98,4_2_0_0:EN14825_049=0.97,4_2_0_0:EN14825_050=0.97,4_2_0_0:EN14825_051=0.99,4_2_0_2:EN12102_1_001=36.0,4_2_0_2:EN14825_001=214.0,4_2_0_2:EN14825_002=7.62,4_2_0_2:EN14825_003=5.56,4_2_0_2:EN14825_004=-22.0,4_2_0_2:EN14825_005=-22.0,4_2_0_2:EN14825_008=4.59,4_2_0_2:EN14825_009=5.35,4_2_0_2:EN14825_010=3.01,4_2_0_2:EN14825_011=6.0,4_2_0_2:EN14825_012=2.14,4_2_0_2:EN14825_013=6.21,4_2_0_2:EN14825_014=2.11,4_2_0_2:EN14825_015=5.95,4_2_0_2:EN14825_016=7.62,4_2_0_2:EN14825_017=4.08,4_2_0_2:EN14825_018=7.62,4_2_0_2:EN14825_019=4.08,4_2_0_2:EN14825_021=0.99,4_2_0_2:EN14825_022=67.0,4_2_0_2:EN14825_023=11.0,4_2_0_2:EN14825_024=11.0,4_2_0_2:EN14825_025=11.0,4_2_0_2:EN14825_026=0.0,4_2_0_2:EN14825_027=1.0,4_2_0_2:EN14825_028=0.0,4_2_0_2:EN14825_029=3381.0,4_2_0_2:EN14825_047=0.99,4_2_0_2:EN14825_048=0.98,4_2_0_2:EN14825_049=0.97,4_2_0_2:EN14825_050=0.97,4_3_0_0:EN12102_1_001=36.0,4_3_0_0:EN14825_001=203.0,4_3_0_0:EN14825_002=7.63,4_3_0_0:EN14825_003=5.28,4_3_0_0:EN14825_004=-10.0,4_3_0_0:EN14825_005=-10.0,4_3_0_0:EN14825_008=7.06,4_3_0_0:EN14825_009=4.29,4_3_0_0:EN14825_010=4.24,4_3_0_0:EN14825_011=5.37,4_3_0_0:EN14825_012=2.67,4_3_0_0:EN14825_013=6.0,4_3_0_0:EN14825_014=2.11,4_3_0_0:EN14825_015=6.12,4_3_0_0:EN14825_016=7.63,4_3_0_0:EN14825_017=4.08,4_3_0_0:EN14825_018=7.62,4_3_0_0:EN14825_019=4.08,4_3_0_0:EN14825_021=0.99,4_3_0_0:EN14825_022=67.0,4_3_0_0:EN14825_023=11.0,4_3_0_0:EN14825_024=11.0,4_3_0_0:EN14825_025=11.0,4_3_0_0:EN14825_026=0.0,4_3_0_0:EN14825_027=1.0,4_3_0_0:EN14825_028=0.0,4_3_0_0:EN14825_029=2984.0,4_3_0_0:EN14825_047=0.99,4_3_0_0:EN14825_048=0.99,4_3_0_0:EN14825_049=0.97,4_3_0_0:EN14825_050=0.97,4_3_0_2:EN12102_1_001=36.0,4_3_0_2:EN14825_001=203.0,4_3_0_2:EN14825_002=7.63,4_3_0_2:EN14825_003=5.28,4_3_0_2:EN14825_004=-10.0,4_3_0_2:EN14825_005=-10.0,4_3_0_2:EN14825_008=7.06,4_3_0_2:EN14825_009=4.29,4_3_0_2:EN14825_010=4.24,4_3_0_2:EN14825_011=5.37,4_3_0_2:EN14825_012=2.67,4_3_0_2:EN14825_013=6.0,4_3_0_2:EN14825_014=2.11,4_3_0_2:EN14825_015=6.12,4_3_0_2:EN14825_016=7.63,4_3_0_2:EN14825_017=4.08,4_3_0_2:EN14825_018=7.62,4_3_0_2:EN14825_019=4.08,4_3_0_2:EN14825_021=0.99,4_3_0_2:EN14825_022=67.0,4_3_0_2:EN14825_023=11.0,4_3_0_2:EN14825_024=11.0,4_3_0_2:EN14825_025=11.0,4_3_0_2:EN14825_026=0.0,4_3_0_2:EN14825_027=1.0,4_3_0_2:EN14825_028=0.0,4_3_0_2:EN14825_029=2984.0,4_3_0_2:EN14825_047=0.99,4_3_0_2:EN14825_048=0.99,4_3_0_2:EN14825_049=0.97,4_3_0_2:EN14825_050=0.97,4_3_0_3:EN14825_001=288.0,4_3_0_3:EN14825_002=9.09,4_3_0_3:EN14825_003=7.4,4_3_0_3:EN14825_004=-10.0,4_3_0_3:EN14825_005=-10.0,4_3_0_3:EN14825_008=9.31,4_3_0_3:EN14825_009=5.37,4_3_0_3:EN14825_010=5.5,4_3_0_3:EN14825_011=7.38,4_3_0_3:EN14825_012=3.53,4_3_0_3:EN14825_013=9.18,4_3_0_3:EN14825_014=2.8,4_3_0_3:EN14825_015=9.6,4_3_0_3:EN14825_016=10.03,4_3_0_3:EN14825_017=5.04,4_3_0_3:EN14825_018=10.03,4_3_0_3:EN14825_019=5.04,4_3_0_3:EN14825_021=0.9,4_3_0_3:EN14825_022=67.0,4_3_0_3:EN14825_023=11.0,4_3_0_3:EN14825_024=11.0,4_3_0_3:EN14825_025=11.0,4_3_0_3:EN14825_026=0.0,4_3_0_3:EN14825_027=1.0,4_3_0_3:EN14825_028=0.0,4_3_0_3:EN14825_029=2800.0,4_3_0_3:EN14825_047=0.9,4_3_0_3:EN14825_048=0.9,4_3_0_3:EN14825_049=0.9,4_3_0_3:EN14825_050=0.96,5_10_0_0:EN14511_2_001=6.74,5_10_0_0:EN14511_2_002=2.57,5_10_0_0:EN14511_2_003=2.62,5_10_0_2:EN14511_2_001=6.74,5_10_0_2:EN14511_2_002=2.57,5_10_0_2:EN14511_2_003=2.62,5_10_0_3:EN14511_2_001=9.09,5_10_0_3:EN14511_2_002=2.87,5_10_0_3:EN14511_2_003=3.17,5_1_0_0:EN12102_1_001=36.0,5_1_0_0:EN14825_001=144.0,5_1_0_0:EN14825_002=6.74,5_1_0_0:EN14825_003=3.8,5_1_0_0:EN14825_004=2.0,5_1_0_0:EN14825_005=2.0,5_1_0_0:EN14825_010=6.74,5_1_0_0:EN14825_011=2.62,5_1_0_0:EN14825_012=4.15,5_1_0_0:EN14825_013=3.58,5_1_0_0:EN14825_014=2.0,5_1_0_0:EN14825_015=4.89,5_1_0_0:EN14825_016=6.74,5_1_0_0:EN14825_017=2.62,5_1_0_0:EN14825_018=6.74,5_1_0_0:EN14825_019=2.62,5_1_0_0:EN14825_021=1.0,5_1_0_0:EN14825_022=67.0,5_1_0_0:EN14825_023=11.0,5_1_0_0:EN14825_024=11.0,5_1_0_0:EN14825_025=11.0,5_1_0_0:EN14825_026=0.0,5_1_0_0:EN14825_027=1.0,5_1_0_0:EN14825_028=0.0,5_1_0_0:EN14825_029=2369.0,5_1_0_0:EN14825_048=1.0,5_1_0_0:EN14825_049=0.99,5_1_0_0:EN14825_050=0.97,5_1_0_2:EN12102_1_001=36.0,5_1_0_2:EN14825_001=144.0,5_1_0_2:EN14825_002=6.74,5_1_0_2:EN14825_003=3.8,5_1_0_2:EN14825_004=2.0,5_1_0_2:EN14825_005=2.0,5_1_0_2:EN14825_010=6.74,5_1_0_2:EN14825_011=2.62,5_1_0_2:EN14825_012=4.15,5_1_0_2:EN14825_013=3.58,5_1_0_2:EN14825_014=2.0,5_1_0_2:EN14825_015=4.89,5_1_0_2:EN14825_016=6.74,5_1_0_2:EN14825_017=2.62,5_1_0_2:EN14825_018=6.74,5_1_0_2:EN14825_019=2.62,5_1_0_2:EN14825_021=1.0,5_1_0_2:EN14825_022=67.0,5_1_0_2:EN14825_023=11.0,5_1_0_2:EN14825_024=11.0,5_1_0_2:EN14825_025=11.0,5_1_0_2:EN14825_026=0.0,5_1_0_2:EN14825_027=1.0,5_1_0_2:EN14825_028=0.0,5_1_0_2:EN14825_029=2369.0,5_1_0_2:EN14825_048=1.0,5_1_0_2:EN14825_049=0.99,5_1_0_2:EN14825_050=0.97,5_2_0_0:EN12102_1_001=36.0,5_2_0_0:EN14825_001=157.0,5_2_0_0:EN14825_002=6.74,5_2_0_0:EN14825_003=4.13,5_2_0_0:EN14825_004=-22.0,5_2_0_0:EN14825_005=-22.0,5_2_0_0:EN14825_008=4.22,5_2_0_0:EN14825_009=3.77,5_2_0_0:EN14825_010=2.51,5_2_0_0:EN14825_011=4.58,5_2_0_0:EN14825_012=2.02,5_2_0_0:EN14825_013=5.06,5_2_0_0:EN14825_014=2.02,5_2_0_0:EN14825_015=5.06,5_2_0_0:EN14825_016=6.74,5_2_0_0:EN14825_017=2.62,5_2_0_0:EN14825_018=6.74,5_2_0_0:EN14825_019=2.62,5_2_0_0:EN14825_021=1.0,5_2_0_0:EN14825_022=67.0,5_2_0_0:EN14825_023=11.0,5_2_0_0:EN14825_024=11.0,5_2_0_0:EN14825_025=11.0,5_2_0_0:EN14825_026=0.0,5_2_0_0:EN14825_027=1.0,5_2_0_0:EN14825_028=0.0,5_2_0_0:EN14825_029=4024.0,5_2_0_0:EN14825_047=0.99,5_2_0_0:EN14825_048=0.98,5_2_0_0:EN14825_049=0.97,5_2_0_0:EN14825_050=0.97,5_2_0_0:EN14825_051=1.0,5_2_0_2:EN12102_1_001=36.0,5_2_0_2:EN14825_001=157.0,5_2_0_2:EN14825_002=6.74,5_2_0_2:EN14825_003=4.13,5_2_0_2:EN14825_004=-22.0,5_2_0_2:EN14825_005=-22.0,5_2_0_2:EN14825_008=4.22,5_2_0_2:EN14825_009=3.77,5_2_0_2:EN14825_010=2.51,5_2_0_2:EN14825_011=4.58,5_2_0_2:EN14825_012=2.02,5_2_0_2:EN14825_013=5.06,5_2_0_2:EN14825_014=2.02,5_2_0_2:EN14825_015=5.06,5_2_0_2:EN14825_016=6.74,5_2_0_2:EN14825_017=2.62,5_2_0_2:EN14825_018=6.74,5_2_0_2:EN14825_019=2.62,5_2_0_2:EN14825_021=1.0,5_2_0_2:EN14825_022=67.0,5_2_0_2:EN14825_023=11.0,5_2_0_2:EN14825_024=11.0,5_2_0_2:EN14825_025=11.0,5_2_0_2:EN14825_026=0.0,5_2_0_2:EN14825_027=1.0,5_2_0_2:EN14825_028=0.0,5_2_0_2:EN14825_029=4024.0,5_2_0_2:EN14825_047=0.99,5_2_0_2:EN14825_048=0.98,5_2_0_2:EN14825_049=0.97,5_2_0_2:EN14825_050=0.97,5_3_0_0:EN12102_1_001=36.0,5_3_0_0:EN14825_001=150.0,5_3_0_0:EN14825_002=6.74,5_3_0_0:EN14825_003=3.95,5_3_0_0:EN14825_004=-10.0,5_3_0_0:EN14825_005=-10.0,5_3_0_0:EN14825_008=5.86,5_3_0_0:EN14825_009=2.94,5_3_0_0:EN14825_010=3.76,5_3_0_0:EN14825_011=4.01,5_3_0_0:EN14825_012=2.53,5_3_0_0:EN14825_013=4.7,5_3_0_0:EN14825_014=1.99,5_3_0_0:EN14825_015=4.86,5_3_0_0:EN14825_016=6.74,5_3_0_0:EN14825_017=2.62,5_3_0_0:EN14825_018=6.74,5_3_0_0:EN14825_019=2.62,5_3_0_0:EN14825_021=1.0,5_3_0_0:EN14825_022=67.0,5_3_0_0:EN14825_023=11.0,5_3_0_0:EN14825_024=11.0,5_3_0_0:EN14825_025=11.0,5_3_0_0:EN14825_026=0.0,5_3_0_0:EN14825_027=1.0,5_3_0_0:EN14825_028=0.0,5_3_0_0:EN14825_029=3530.0,5_3_0_0:EN14825_047=0.99,5_3_0_0:EN14825_048=0.99,5_3_0_0:EN14825_049=0.98,5_3_0_0:EN14825_050=0.97,5_3_0_2:EN12102_1_001=36.0,5_3_0_2:EN14825_001=150.0,5_3_0_2:EN14825_002=6.74,5_3_0_2:EN14825_003=3.95,5_3_0_2:EN14825_004=-10.0,5_3_0_2:EN14825_005=-10.0,5_3_0_2:EN14825_008=5.86,5_3_0_2:EN14825_009=2.94,5_3_0_2:EN14825_010=3.76,5_3_0_2:EN14825_011=4.01,5_3_0_2:EN14825_012=2.53,5_3_0_2:EN14825_013=4.7,5_3_0_2:EN14825_014=1.99,5_3_0_2:EN14825_015=4.86,5_3_0_2:EN14825_016=6.74,5_3_0_2:EN14825_017=2.62,5_3_0_2:EN14825_018=6.74,5_3_0_2:EN14825_019=2.62,5_3_0_2:EN14825_021=1.0,5_3_0_2:EN14825_022=67.0,5_3_0_2:EN14825_023=11.0,5_3_0_2:EN14825_024=11.0,5_3_0_2:EN14825_025=11.0,5_3_0_2:EN14825_026=0.0,5_3_0_2:EN14825_027=1.0,5_3_0_2:EN14825_028=0.0,5_3_0_2:EN14825_029=3530.0,5_3_0_2:EN14825_047=0.99,5_3_0_2:EN14825_048=0.99,5_3_0_2:EN14825_049=0.98,5_3_0_2:EN14825_050=0.97,5_3_0_3:EN14825_001=201.0,5_3_0_3:EN14825_002=9.09,5_3_0_3:EN14825_003=5.23,5_3_0_3:EN14825_004=-10.0,5_3_0_3:EN14825_005=-10.0,5_3_0_3:EN14825_008=7.85,5_3_0_3:EN14825_009=3.6,5_3_0_3:EN14825_010=4.98,5_3_0_3:EN14825_011=5.25,5_3_0_3:EN14825_012=3.36,5_3_0_3:EN14825_013=6.53,5_3_0_3:EN14825_014=2.65,5_3_0_3:EN14825_015=7.0,5_3_0_3:EN14825_016=9.09,5_3_0_3:EN14825_017=3.17,5_3_0_3:EN14825_018=9.09,5_3_0_3:EN14825_019=3.17,5_3_0_3:EN14825_021=0.9,5_3_0_3:EN14825_022=67.0,5_3_0_3:EN14825_023=11.0,5_3_0_3:EN14825_024=11.0,5_3_0_3:EN14825_025=11.0,5_3_0_3:EN14825_026=0.0,5_3_0_3:EN14825_027=1.0,5_3_0_3:EN14825_028=0.0,5_3_0_3:EN14825_029=3591.0,5_3_0_3:EN14825_047=0.9,5_3_0_3:EN14825_048=0.9,5_3_0_3:EN14825_049=0.9,5_3_0_3:EN14825_050=0.97",2,"('Bosch Thermotechnik GmbH', 'Bosch Thermotechnik GmbH (Buderus)')",2
